user_id,status_id,source,is_quote,is_retweet,favorite_count,retweet_count,hashtags,lang,location,score
15630634,x1169951519459938306,Twitter for Android,FALSE,FALSE,5,0,5G IFA19,en,england,1
15630634,x1168866268017020929,Twitter for Android,FALSE,FALSE,2,2,5G,en,england,1
15630634,x1171050206508412928,Twitter for Android,TRUE,FALSE,11,2,5G 5G,en,england,1
15630634,x1169893235574984704,Twitter for Android,FALSE,FALSE,5,2,5G IFA19,en,england,2
15630634,x1169961484614610945,Twitter for Android,FALSE,FALSE,18,8,5G IFA19,en,england,1
15630634,x1169571078110359554,Twitter for Android,FALSE,FALSE,3,2,5G,en,england,0
89767601,x1171050189903130624,Twitter Web App,FALSE,FALSE,0,0,5G,en,usa,1
228648424,x1171049423150780418,Dynamic Signal,FALSE,FALSE,0,0,5G 5Gamechanger,en,ireland,1
228648424,x1169982116605517825,Dynamic Signal,FALSE,FALSE,0,0,GalaxyNote10 5G,en,ireland,1
29009528,x1169878908285538309,Flamingo for Android,FALSE,FALSE,0,0,WebsterGroves Missouri 5G,en,the banana skin republic of ireland,1
29009528,x1170303992611639296,Flamingo for Android,FALSE,FALSE,0,0,5G,en,the banana skin republic of ireland,2
29009528,x1169164013055488002,Flamingo for Android,FALSE,FALSE,0,0,MarkCollett 5G,en,the banana skin republic of ireland,0
29009528,x1170032453387468800,Flamingo for Android,FALSE,FALSE,0,0,Leitrim 5G,en,the banana skin republic of ireland,1
29009528,x1171049236605100032,Flamingo for Android,FALSE,FALSE,0,0,WijZijnGeenProefkonijnen 5G,en,the banana skin republic of ireland,2
29009528,x1171001951582072832,Flamingo for Android,FALSE,FALSE,0,0,5G Bantry CorkCity Bandon,en,the banana skin republic of ireland,1
29009528,x1170014805178179584,Flamingo for Android,FALSE,FALSE,0,0,tracking 5G,en,the banana skin republic of ireland,1
29009528,x1168511084061499392,Flamingo for Android,FALSE,FALSE,0,0,WalnutCreek California Lamorinda 5G,en,the banana skin republic of ireland,0
3247471,x1171048932601946112,TweetDeck,TRUE,FALSE,2,1,Mirai DDoS 5G IoT,en,usa,2
1.16E+18,x1168932714310971393,Tweetbot for i<U+039F>S,FALSE,FALSE,0,0,5G networks cybersecurity,en,atlanta georgia,0
1.16E+18,x1171048159067480070,Hootsuite Inc.,FALSE,FALSE,13,12,IoT DigitalTransformation 5G innovation InternetOfThings,en,atlanta georgia,1
27879588,x1171046881155342337,Hootsuite Inc.,FALSE,FALSE,0,1,5G MWC19,en,cologne olpe nuremberg hamburg bremen dortmund den haag espoo paris madrid turin tokyo palo alto,0
259408983,x1171046612094922753,Twitter Web App,FALSE,FALSE,3,4,5G,en,usa,1
19123904,x1171046438794596360,Hootsuite Inc.,FALSE,FALSE,0,0,GeoTech LocTech SocEnt Tech 5G,en,usa,1
4748467616,x1171045932613427203,Hootsuite Inc.,FALSE,FALSE,0,0,5G iiot,en,usa,1
66643970,x1171045921716617216,Hootsuite Inc.,FALSE,FALSE,93,52,5G,en,isle of wight england,2
19013088,x1168916712273711105,Oktopost,FALSE,FALSE,5,2,WiFi 5G,en,san jose california,1
19013088,x1171045913248358402,Oktopost,FALSE,FALSE,3,2,5G WiFi NFL100,en,san jose california,1
1026512892,x1171045661225172992,Spredfast app,FALSE,FALSE,0,0,ICYMI 5G,en,lincolnshire il,1
6040172,x1171045454752157696,CoSchedule,FALSE,FALSE,0,0,5G autonomouscars CPACongress AskThePracticalFuturist,en,londonstage podcaster,2
377228272,x1171044651123396609,Twitter Web App,FALSE,FALSE,1772,260,5G InnovationForEveryone,en,nearby,2
3307301997,x1171043077554868224,Twitter Web App,FALSE,FALSE,8,5,5g,en,trento trentinoalto adige,2
3307301997,x1171044109391413248,Twitter Web App,FALSE,FALSE,9,6,IEEE CloudNet2019 5g ccam,en,trento trentinoalto adige,2
1.10E+18,x1169841875185881094,Twitter Web App,FALSE,FALSE,46,5,Xiaomi wireless michargeturbo 5G,en,russia,2
1.10E+18,x1170931598822387712,Twitter Web App,FALSE,FALSE,29,1,Xiaomi wireless michargeturbo 5G,en,russia,1
1.10E+18,x1170942162403508224,Twitter Web App,FALSE,FALSE,27,2,Xiaomi michargeturbo 5G,en,russia,0
1.10E+18,x1170317137354874881,Twitter Web App,FALSE,FALSE,67,6,Xiaomi Redmi RedmiK30 5G Qualcomm,en,russia,2
1.10E+18,x1170945519872552960,Twitter Web App,FALSE,FALSE,31,4,Xiaomi wireless michargeturbo 5G,en,russia,1
1.10E+18,x1169849347854364672,Twitter Web App,FALSE,FALSE,83,12,Xiaomi wireless michargeturbo 5G,en,russia,0
1.10E+18,x1169863133873074176,Twitter Web App,FALSE,FALSE,43,6,Xiaomi 5G mi9s,en,russia,2
1.10E+18,x1171043892566904835,Twitter Web App,FALSE,FALSE,71,6,Xiaomi wireless michargeturbo 5G Mi9Pro,en,russia,2
1.10E+18,x1170953183839117312,Twitter Web App,FALSE,FALSE,42,7,Xiaomi wireless michargeturbo 5G,en,russia,2
1.10E+18,x1170947825154367488,Twitter Web App,FALSE,FALSE,30,3,Xiaomi wireless michargeturbo 5G,en,russia,1
133259087,x1170771978153861127,Twitter for Android,TRUE,FALSE,3,4,5G,en,dublin ireland,1
133259087,x1168790020616019968,Twitter for Android,FALSE,FALSE,1,1,SmartGrid IOT 5G,en,dublin ireland,2
